MonitoringStation,EventId,Cruise,Program,Project,Agency,Source,Station,SampleDate,SampleTime,TotalDepth,UpperPycnocline,LowerPycnocline,Depth,Layer,SampleType,SampleReplicateType,Parameter,Qualifier,MeasureValue,Unit,Method,Lab,Problem,PrecisionPC,BiasPC,Details,Latitude,Longitude,TierLevel
"CB6.4",90408,"BAY096","TWQM","MAIN","VADEQ","ODU","CB6.4",4/3/1989,11:29:00,11.5,5.00,9.00,4,"AP","D","S1","CHLA",,5.80000,"UG/L","L01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",90408,"BAY096","TWQM","MAIN","VADEQ","ODU","CB6.4",4/3/1989,11:29:00,11.5,5.00,9.00,9,"BP","D","S1","CHLA",,5.50000,"UG/L","L01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",90408,"BAY096","TWQM","MAIN","VADEQ","ODU","CB6.4",4/3/1989,11:29:00,11.5,5.00,9.00,10.5,"B ","D","S1","CHLA",,4.60000,"UG/L","L01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",70315,"BAY117","TWQM","MAIN","VADEQ","ODU","CB6.4",4/16/1990,13:31:00,10.5,3.00,4.00,5,"BP","D","S1","CHLA",,31.40000,"UG/L","L01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",70315,"BAY117","TWQM","MAIN","VADEQ","ODU","CB6.4",4/16/1990,13:31:00,10.5,3.00,4.00,9.5,"B ","D","S1","CHLA",,40.40000,"UG/L","L01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",70728,"BAY118","TWQM","MAIN","VADEQ","ODU","CB6.4",5/16/1990,13:10:00,11,,,4,"AP","D","S1","CHLA",,0.80000,"UG/L","L01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",70728,"BAY118","TWQM","MAIN","VADEQ","ODU","CB6.4",5/16/1990,13:10:00,11,,,10,"B ","D","S1","CHLA",,0.70000,"UG/L","L01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",70943,"BAY119","TWQM","MAIN","VADEQ","ODU","CB6.4",5/31/1990,11:33:00,10,2.00,3.00,1,"AP","D","S1","CHLA",,6.60000,"UG/L","L01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",70943,"BAY119","TWQM","MAIN","VADEQ","ODU","CB6.4",5/31/1990,11:33:00,10,2.00,3.00,1,"S ","D","S1","CHLA",,7.10000,"UG/L","L01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",70943,"BAY119","TWQM","MAIN","VADEQ","ODU","CB6.4",5/31/1990,11:33:00,10,2.00,3.00,4,"BP","D","S1","CHLA",,3.80000,"UG/L","L01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",70943,"BAY119","TWQM","MAIN","VADEQ","ODU","CB6.4",5/31/1990,11:33:00,10,2.00,3.00,9,"B ","D","S1","CHLA",,3.80000,"UG/L","L01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",71205,"BAY120","TWQM","MAIN","VADEQ","ODU","CB6.4",6/13/1990,13:55:00,11,5.00,7.00,8,"BP","D","S1","CHLA",,2.80000,"UG/L","L01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",71205,"BAY120","TWQM","MAIN","VADEQ","ODU","CB6.4",6/13/1990,13:55:00,11,5.00,7.00,10,"B ","D","S1","CHLA",,2.00000,"UG/L","L01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",71349,"BAY121","TWQM","MAIN","VADEQ","ODU","CB6.4",6/26/1990,12:34:00,9.5,2.00,5.00,1,"S ","D","S1","CHLA",,4.30000,"UG/L","L01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",71349,"BAY121","TWQM","MAIN","VADEQ","ODU","CB6.4",6/26/1990,12:34:00,9.5,2.00,5.00,1,"AP","D","S1","CHLA",,3.90000,"UG/L","L01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",71349,"BAY121","TWQM","MAIN","VADEQ","ODU","CB6.4",6/26/1990,12:34:00,9.5,2.00,5.00,6,"BP","D","S1","CHLA",,5.10000,"UG/L","L01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",71349,"BAY121","TWQM","MAIN","VADEQ","ODU","CB6.4",6/26/1990,12:34:00,9.5,2.00,5.00,8.5,"B ","D","S1","CHLA",,1.90000,"UG/L","L01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",71607,"BAY122","TWQM","MAIN","VADEQ","ODU","CB6.4",7/17/1990,13:28:00,10,2.00,5.00,1,"S ","D","S1","CHLA",,11.50000,"UG/L","L01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",71607,"BAY122","TWQM","MAIN","VADEQ","ODU","CB6.4",7/17/1990,13:28:00,10,2.00,5.00,1,"AP","D","S1","CHLA",,9.80000,"UG/L","L01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",71607,"BAY122","TWQM","MAIN","VADEQ","ODU","CB6.4",7/17/1990,13:28:00,10,2.00,5.00,6,"BP","D","S1","CHLA",,3.60000,"UG/L","L01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",71607,"BAY122","TWQM","MAIN","VADEQ","ODU","CB6.4",7/17/1990,13:28:00,10,2.00,5.00,9,"B ","D","S1","CHLA",,2.50000,"UG/L","L01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",71747,"BAY123","TWQM","MAIN","VADEQ","ODU","CB6.4",7/30/1990,14:23:00,10,6.00,8.00,1,"S ","D","S1","CHLA",,22.50000,"UG/L","L01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",71747,"BAY123","TWQM","MAIN","VADEQ","ODU","CB6.4",7/30/1990,14:23:00,10,6.00,8.00,5,"AP","D","S1","CHLA",,4.70000,"UG/L","L01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",71747,"BAY123","TWQM","MAIN","VADEQ","ODU","CB6.4",7/30/1990,14:23:00,10,6.00,8.00,9,"B ","D","S1","CHLA",,1.70000,"UG/L","L01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",71747,"BAY123","TWQM","MAIN","VADEQ","ODU","CB6.4",7/30/1990,14:23:00,10,6.00,8.00,9,"BP","D","S1","CHLA",,1.90000,"UG/L","L01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",101965,"BAY064","TWQM","MAIN","VADEQ","ODU","CB6.4",8/3/1987,12:58:00,11,4.00,5.00,1,"S ","D","S1","CHLA",,16.20000,"UG/L","L01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",101965,"BAY064","TWQM","MAIN","VADEQ","ODU","CB6.4",8/3/1987,12:58:00,11,4.00,5.00,6,"BP","D","S1","CHLA",,2.50000,"UG/L","L01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",101965,"BAY064","TWQM","MAIN","VADEQ","ODU","CB6.4",8/3/1987,12:58:00,11,4.00,5.00,10,"B ","D","S1","CHLA",,1.00000,"UG/L","L01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",102199,"BAY065","TWQM","MAIN","VADEQ","ODU","CB6.4",8/17/1987,12:35:00,11,7.00,9.00,1,"S ","D","S1","CHLA",,11.70000,"UG/L","L01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",102199,"BAY065","TWQM","MAIN","VADEQ","ODU","CB6.4",8/17/1987,12:35:00,11,7.00,9.00,6,"AP","D","S1","CHLA",,10.20000,"UG/L","L01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",102199,"BAY065","TWQM","MAIN","VADEQ","ODU","CB6.4",8/17/1987,12:35:00,11,7.00,9.00,10,"BP","D","S1","CHLA",,8.90000,"UG/L","L01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",102199,"BAY065","TWQM","MAIN","VADEQ","ODU","CB6.4",8/17/1987,12:35:00,11,7.00,9.00,10,"B ","D","S1","CHLA",,9.50000,"UG/L","L01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",102474,"BAY066","TWQM","MAIN","VADEQ","ODU","CB6.4",9/3/1987,13:05:00,10,3.00,8.00,1,"S ","D","S1","CHLA",,9.00000,"UG/L","L01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",102474,"BAY066","TWQM","MAIN","VADEQ","ODU","CB6.4",9/3/1987,13:05:00,10,3.00,8.00,2,"AP","D","S1","CHLA",,9.70000,"UG/L","L01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",102474,"BAY066","TWQM","MAIN","VADEQ","ODU","CB6.4",9/3/1987,13:05:00,10,3.00,8.00,9,"B ","D","S1","CHLA",,5.00000,"UG/L","L01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",102474,"BAY066","TWQM","MAIN","VADEQ","ODU","CB6.4",9/3/1987,13:05:00,10,3.00,8.00,9,"BP","D","S1","CHLA",,9.00000,"UG/L","L01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",102687,"BAY067","TWQM","MAIN","VADEQ","ODU","CB6.4",9/14/1987,12:42:00,10,4.00,5.00,6,"BP","D","S1","CHLA",,0.80000,"UG/L","L01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",102687,"BAY067","TWQM","MAIN","VADEQ","ODU","CB6.4",9/14/1987,12:42:00,10,4.00,5.00,9,"B ","D","S1","CHLA",,0.40000,"UG/L","L01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",102687,"BAY067","TWQM","MAIN","VADEQ","ODU","CB6.4",9/14/1987,12:42:00,10,4.00,5.00,1,"S ","D","S1","CHLA",,2.10000,"UG/L","L01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",102892,"BAY068","TWQM","MAIN","VADEQ","ODU","CB6.4",10/5/1987,13:04:00,10,,,1,"S ","D","S1","CHLA",,2.20000,"UG/L","L01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",102687,"BAY067","TWQM","MAIN","VADEQ","ODU","CB6.4",9/14/1987,12:42:00,10,4.00,5.00,3,"AP","D","S1","CHLA",,1.50000,"UG/L","L01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",102892,"BAY068","TWQM","MAIN","VADEQ","ODU","CB6.4",10/5/1987,13:04:00,10,,,9,"B ","D","S1","CHLA",,2.60000,"UG/L","L01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",107253,"BAY069","TWQM","MAIN","VADEQ","ODU","CB6.4",10/23/1987,10:36:00,12,,,1,"S ","D","S1","CHLA",,5.00000,"UG/L","L01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",107253,"BAY069","TWQM","MAIN","VADEQ","ODU","CB6.4",10/23/1987,10:36:00,12,,,11,"B ","D","S1","CHLA",,2.20000,"UG/L","L01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",107493,"BAY070","TWQM","MAIN","VADEQ","ODU","CB6.4",11/16/1987,13:30:00,11.5,5.00,10.50,1,"S ","D","S1","CHLA",,5.90000,"UG/L","L01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",107493,"BAY070","TWQM","MAIN","VADEQ","ODU","CB6.4",11/16/1987,13:30:00,11.5,5.00,10.50,5,"AP","D","S1","CHLA",,3.50000,"UG/L","L01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",107493,"BAY070","TWQM","MAIN","VADEQ","ODU","CB6.4",11/16/1987,13:30:00,11.5,5.00,10.50,10.5,"B ","D","S1","CHLA",,1.10000,"UG/L","L01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",107493,"BAY070","TWQM","MAIN","VADEQ","ODU","CB6.4",11/16/1987,13:30:00,11.5,5.00,10.50,10.5,"BP","D","S1","CHLA",,1.20000,"UG/L","L01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",107823,"BAY071","TWQM","MAIN","VADEQ","ODU","CB6.4",12/14/1987,14:05:00,11,4.00,8.00,1,"S ","D","S1","CHLA",,7.30000,"UG/L","L01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",107823,"BAY071","TWQM","MAIN","VADEQ","ODU","CB6.4",12/14/1987,14:05:00,11,4.00,8.00,4,"AP","D","S1","CHLA",,5.60000,"UG/L","L01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",107823,"BAY071","TWQM","MAIN","VADEQ","ODU","CB6.4",12/14/1987,14:05:00,11,4.00,8.00,8,"BP","D","S1","CHLA",,4.10000,"UG/L","L01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",107823,"BAY071","TWQM","MAIN","VADEQ","ODU","CB6.4",12/14/1987,14:05:00,11,4.00,8.00,10,"B ","D","S1","CHLA",,3.40000,"UG/L","L01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",108026,"BAY072","TWQM","MAIN","VADEQ","ODU","CB6.4",1/12/1988,14:30:00,10.5,8.00,9.00,1,"S ","D","S1","CHLA",,7.50000,"UG/L","L01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",108026,"BAY072","TWQM","MAIN","VADEQ","ODU","CB6.4",1/12/1988,14:30:00,10.5,8.00,9.00,7,"AP","D","S1","CHLA",,9.60000,"UG/L","L01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",108026,"BAY072","TWQM","MAIN","VADEQ","ODU","CB6.4",1/12/1988,14:30:00,10.5,8.00,9.00,9.5,"B ","D","S1","CHLA",,23.20000,"UG/L","L01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",108026,"BAY072","TWQM","MAIN","VADEQ","ODU","CB6.4",1/12/1988,14:30:00,10.5,8.00,9.00,9.5,"BP","D","S1","CHLA",,9.10000,"UG/L","L01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",108397,"BAY073","TWQM","MAIN","VADEQ","ODU","CB6.4",2/22/1988,13:10:00,12,,,1,"S ","D","S1","CHLA",,23.20000,"UG/L","L01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",108397,"BAY073","TWQM","MAIN","VADEQ","ODU","CB6.4",2/22/1988,13:10:00,12,,,4,"AP","D","S1","CHLA",,19.70000,"UG/L","L01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",108397,"BAY073","TWQM","MAIN","VADEQ","ODU","CB6.4",2/22/1988,13:10:00,12,,,8,"BP","D","S1","CHLA",,25.30000,"UG/L","L01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",108753,"BAY074","TWQM","MAIN","VADEQ","ODU","CB6.4",3/22/1988,14:17:00,11.6,,,1,"S ","D","S1","CHLA",,1.90000,"UG/L","L01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",108397,"BAY073","TWQM","MAIN","VADEQ","ODU","CB6.4",2/22/1988,13:10:00,12,,,11,"B ","D","S1","CHLA",,31.20000,"UG/L","L01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",108753,"BAY074","TWQM","MAIN","VADEQ","ODU","CB6.4",3/22/1988,14:17:00,11.6,,,3,"AP","D","S1","CHLA",,5.00000,"UG/L","L01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",108753,"BAY074","TWQM","MAIN","VADEQ","ODU","CB6.4",3/22/1988,14:17:00,11.6,,,9,"BP","D","S1","CHLA",,9.20000,"UG/L","L01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",108753,"BAY074","TWQM","MAIN","VADEQ","ODU","CB6.4",3/22/1988,14:17:00,11.6,,,10.6,"B ","D","S1","CHLA",,6.50000,"UG/L","L01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",108967,"BAY076","TWQM","MAIN","VADEQ","ODU","CB6.4",4/11/1988,14:00:00,11,7.00,9.00,1,"S ","D","S1","CHLA",,3.20000,"UG/L","L01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",108967,"BAY076","TWQM","MAIN","VADEQ","ODU","CB6.4",4/11/1988,14:00:00,11,7.00,9.00,6,"AP","D","S1","CHLA",,2.30000,"UG/L","L01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",108967,"BAY076","TWQM","MAIN","VADEQ","ODU","CB6.4",4/11/1988,14:00:00,11,7.00,9.00,10,"B ","D","S1","CHLA",,6.30000,"UG/L","L01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",95553,"BAY082","TWQM","MAIN","VADEQ","ODU","CB6.4",7/6/1988,15:25:00,10,4.00,6.00,7,"BP","D","S1","CHLA",,4.60000,"UG/L","L01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",95553,"BAY082","TWQM","MAIN","VADEQ","ODU","CB6.4",7/6/1988,15:25:00,10,4.00,6.00,9,"B ","D","S1","CHLA",,1.60000,"UG/L","L01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",95712,"BAY083","TWQM","MAIN","VADEQ","ODU","CB6.4",7/18/1988,13:28:00,9,2.00,3.00,1,"S ","D","S1","CHLA",,5.50000,"UG/L","L01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",95712,"BAY083","TWQM","MAIN","VADEQ","ODU","CB6.4",7/18/1988,13:28:00,9,2.00,3.00,4,"BP","D","S1","CHLA",,2.40000,"UG/L","L01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",95712,"BAY083","TWQM","MAIN","VADEQ","ODU","CB6.4",7/18/1988,13:28:00,9,2.00,3.00,8,"B ","D","S1","CHLA",,0.70000,"UG/L","L01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",96041,"BAY084","TWQM","MAIN","VADEQ","ODU","CB6.4",8/8/1988,13:25:00,10,4.00,5.00,1,"S ","D","S1","CHLA",,12.30000,"UG/L","L01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",96041,"BAY084","TWQM","MAIN","VADEQ","ODU","CB6.4",8/8/1988,13:25:00,10,4.00,5.00,3,"AP","D","S1","CHLA",,14.40000,"UG/L","L01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",96041,"BAY084","TWQM","MAIN","VADEQ","ODU","CB6.4",8/8/1988,13:25:00,10,4.00,5.00,6,"BP","D","S1","CHLA",,3.60000,"UG/L","L01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",96041,"BAY084","TWQM","MAIN","VADEQ","ODU","CB6.4",8/8/1988,13:25:00,10,4.00,5.00,9,"B ","D","S1","CHLA",,2.50000,"UG/L","L01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",96276,"BAY085","TWQM","MAIN","VADEQ","ODU","CB6.4",8/23/1988,13:07:00,10.5,5.00,7.00,1,"S ","D","S1","CHLA",,11.50000,"UG/L","L01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",96276,"BAY085","TWQM","MAIN","VADEQ","ODU","CB6.4",8/23/1988,13:07:00,10.5,5.00,7.00,4,"AP","D","S1","CHLA",,8.70000,"UG/L","L01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",96276,"BAY085","TWQM","MAIN","VADEQ","ODU","CB6.4",8/23/1988,13:07:00,10.5,5.00,7.00,8,"BP","D","S1","CHLA",,1.90000,"UG/L","L01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",96276,"BAY085","TWQM","MAIN","VADEQ","ODU","CB6.4",8/23/1988,13:07:00,10.5,5.00,7.00,9.5,"B ","D","S1","CHLA",,1.50000,"UG/L","L01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",96459,"BAY086","TWQM","MAIN","VADEQ","ODU","CB6.4",9/9/1988,12:55:00,11.4,,,4,"AP","D","S1","CHLA",,3.60000,"UG/L","L01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",96459,"BAY086","TWQM","MAIN","VADEQ","ODU","CB6.4",9/9/1988,12:55:00,11.4,,,8,"BP","D","S1","CHLA",,3.10000,"UG/L","L01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",96459,"BAY086","TWQM","MAIN","VADEQ","ODU","CB6.4",9/9/1988,12:55:00,11.4,,,10.4,"B ","D","S1","CHLA",,2.60000,"UG/L","L01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",96459,"BAY086","TWQM","MAIN","VADEQ","ODU","CB6.4",9/9/1988,12:55:00,11.4,,,1,"S ","D","S1","CHLA",,4.70000,"UG/L","L01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",96609,"BAY087","TWQM","MAIN","VADEQ","ODU","CB6.4",9/19/1988,12:49:00,10,3.00,7.00,1,"S ","D","S1","CHLA",,4.90000,"UG/L","L01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",96609,"BAY087","TWQM","MAIN","VADEQ","ODU","CB6.4",9/19/1988,12:49:00,10,3.00,7.00,4,"AP","D","S1","CHLA",,7.50000,"UG/L","L01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",96609,"BAY087","TWQM","MAIN","VADEQ","ODU","CB6.4",9/19/1988,12:49:00,10,3.00,7.00,8,"BP","D","S1","CHLA",,1.20000,"UG/L","L01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",126606,"BAY002","TWQM","MAIN","VADEQ","ODU","CB6.4",7/14/1984,12:25:00,10.9,,,9.9,"B ","D","S1","CHLA",,8.61000,"UG/L","L02 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",126606,"BAY002","TWQM","MAIN","VADEQ","ODU","CB6.4",7/14/1984,12:25:00,10.9,,,1,"S ","D","S1","CHLA",,32.48000,"UG/L","L02 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",126643,"BAY003","TWQM","MAIN","VADEQ","ODU","CB6.4",7/23/1984,12:30:00,10.7,,,9.7,"B ","D","S1","CHLA",,3.45000,"UG/L","L02 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",126643,"BAY003","TWQM","MAIN","VADEQ","ODU","CB6.4",7/23/1984,12:30:00,10.7,,,1,"S ","D","S1","CHLA",,11.07000,"UG/L","L02 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",126830,"BAY004","TWQM","MAIN","VADEQ","ODU","CB6.4",8/7/1984,12:40:00,10.1,,,9,"B ","D","S1","CHLA",,1.81000,"UG/L","L02 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",126830,"BAY004","TWQM","MAIN","VADEQ","ODU","CB6.4",8/7/1984,12:40:00,10.1,,,1,"S ","D","S1","CHLA",,10.56000,"UG/L","L02 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",126893,"BAY005","TWQM","MAIN","VADEQ","ODU","CB6.4",8/27/1984,13:00:00,11.3,,,1,"S ","D","S1","CHLA",,11.86000,"UG/L","L02 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",126997,"BAY006","TWQM","MAIN","VADEQ","ODU","CB6.4",9/10/1984,11:45:00,11.3,,,1,"S ","D","S1","CHLA",,14.90000,"UG/L","L02 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",126893,"BAY005","TWQM","MAIN","VADEQ","ODU","CB6.4",8/27/1984,13:00:00,11.3,,,10,"B ","D","S1","CHLA",,2.31000,"UG/L","L02 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",126997,"BAY006","TWQM","MAIN","VADEQ","ODU","CB6.4",9/10/1984,11:45:00,11.3,,,9,"B ","D","S1","CHLA",,9.24000,"UG/L","L02 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",127251,"BAY008","TWQM","MAIN","VADEQ","ODU","CB6.4",10/8/1984,11:30:00,11.6,,,1,"S ","D","S1","CHLA",,17.74000,"UG/L","L02 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",127739,"BAY012","TWQM","MAIN","VADEQ","ODU","CB6.4",1/24/1985,12:35:00,11.9,,,1,"S ","D","S1","CHLA",,10.71000,"UG/L","L01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",127601,"BAY011","TWQM","MAIN","VADEQ","ODU","CB6.4",12/11/1984,12:29:00,11,,,1,"S ","D","S1","CHLA",,4.39000,"UG/L","L01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",127251,"BAY008","TWQM","MAIN","VADEQ","ODU","CB6.4",10/8/1984,11:30:00,11.6,,,11,"B ","D","S1","CHLA",,7.30000,"UG/L","L02 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",127119,"BAY007","TWQM","MAIN","VADEQ","ODU","CB6.4",9/24/1984,12:12:00,11.3,,,1,"S ","D","S1","CHLA",,11.81000,"UG/L","L02 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",127119,"BAY007","TWQM","MAIN","VADEQ","ODU","CB6.4",9/24/1984,12:12:00,11.3,,,10,"B ","D","S1","CHLA",,5.21000,"UG/L","L02 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",127373,"BAY009","TWQM","MAIN","VADEQ","ODU","CB6.4",10/22/1984,13:35:00,10.7,,,1,"S ","D","S1","CHLA",,14.02000,"UG/L","L02 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",127506,"BAY010","TWQM","MAIN","VADEQ","ODU","CB6.4",11/16/1984,12:21:00,11,,,1,"S ","D","S1","CHLA",,5.00000,"UG/L","L02 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",127601,"BAY011","TWQM","MAIN","VADEQ","ODU","CB6.4",12/11/1984,12:29:00,11,,,10,"B ","D","S1","CHLA",,4.58000,"UG/L","L01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",127739,"BAY012","TWQM","MAIN","VADEQ","ODU","CB6.4",1/24/1985,12:35:00,11.9,,,11,"B ","D","S1","CHLA",,12.43000,"UG/L","L01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",127901,"BAY014","TWQM","MAIN","VADEQ","ODU","CB6.4",3/5/1985,10:40:00,11.3,,,10,"B ","D","S1","CHLA",,12.71000,"UG/L","L01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",127901,"BAY014","TWQM","MAIN","VADEQ","ODU","CB6.4",3/5/1985,10:40:00,11.3,,,1,"S ","D","S1","CHLA",,8.63000,"UG/L","L01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",127813,"BAY013","TWQM","MAIN","VADEQ","ODU","CB6.4",2/14/1985,13:02:00,11.3,,,1,"S ","D","S1","CHLA",,15.17000,"UG/L","L01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",127813,"BAY013","TWQM","MAIN","VADEQ","ODU","CB6.4",2/14/1985,13:02:00,11.3,,,10,"B ","D","S1","CHLA",,16.82000,"UG/L","L01 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",127506,"BAY010","TWQM","MAIN","VADEQ","ODU","CB6.4",11/16/1984,12:21:00,11,,,10,"B ","D","S1","CHLA",,3.56000,"UG/L","L02 ","AMRL",,,,,37.23653,-76.20799,"T3"
"CB6.4",127373,"BAY009","TWQM","MAIN","VADEQ","ODU","CB6.4",10/22/1984,13:35:00,10.7,,,10,"B ","D","S1","CHLA",,2.61000,"UG/L","L02 ","AMRL",,,,,37.23653,-76.20799,"T3"
